13:58:46:931	Application Starting
14:10:32:652	Upload Task event uploaded for counter28
14:10:33:791	Upload Task event uploaded for counter34
14:10:34:926	Upload Task event uploaded for counter36
14:10:36:067	Upload Task event uploaded for counter37
14:10:37:198	Upload Task event uploaded for counter38
14:10:38:330	Upload Task event uploaded for counter44
14:10:39:464	Upload Task event uploaded for counter45
14:10:40:609	Upload Task event uploaded for counter47
14:10:41:765	Upload Task event uploaded for counter51
14:10:42:905	Upload Task event uploaded for counter55
14:10:44:033	Upload Task event uploaded for counter56
14:10:45:188	Upload Task event uploaded for counter57
14:10:46:348	Upload Task event uploaded for counter58
14:10:47:480	Upload Task event uploaded for counter59
14:10:48:614	Upload Task event uploaded for counter60
14:10:49:751	Upload Task event uploaded for counter68
14:10:50:885	Upload Task event uploaded for counter79
14:10:52:033	Upload Task event uploaded for counter80
14:10:53:183	Upload Task event uploaded for counter83
14:10:54:353	Upload Task event uploaded for counter84
14:10:55:539	Upload Task event uploaded for counter92
14:10:56:673	Upload Task event uploaded for counter93
14:10:57:818	Upload Task event uploaded for counter100
14:10:58:968	Upload Task event uploaded for counter2
14:11:00:105	Upload Task event uploaded for counter3
14:11:01:236	Upload Task event uploaded for counter4
14:11:02:372	Upload Task event uploaded for counter15
14:11:03:510	Upload Task event uploaded for counter19
14:11:04:656	Upload Task event uploaded for counter24
14:11:05:804	Upload Task event uploaded for counter25
14:11:06:932	Upload Task event uploaded for counter27
14:11:08:082	Upload Task event uploaded for counter28
14:11:09:216	Upload Task event uploaded for counter30
14:11:10:350	Upload Task event uploaded for counter34
14:11:11:511	Upload Task event uploaded for counter36
14:11:12:649	Upload Task event uploaded for counter37
14:11:13:784	Upload Task event uploaded for counter38
14:11:14:930	Upload Task event uploaded for counter44
14:11:16:082	Upload Task event uploaded for counter45
14:11:17:245	Upload Task event uploaded for counter47
14:11:18:395	Upload Task event uploaded for counter55
14:11:19:551	Upload Task event uploaded for counter56
14:11:20:685	Upload Task event uploaded for counter57
14:11:21:859	Upload Task event uploaded for counter58
14:11:23:038	Upload Task event uploaded for counter59
14:11:24:163	Upload Task event uploaded for counter60
14:11:25:296	Upload Task event uploaded for counter62
14:11:26:484	Upload Task event uploaded for counter68
14:11:27:620	Upload Task event uploaded for counter79
14:11:28:759	Upload Task event uploaded for counter80
14:11:29:883	Upload Task event uploaded for counter82
14:11:31:021	Upload Task event uploaded for counter83
14:11:32:176	Upload Task event uploaded for counter84
14:11:33:318	Upload Task event uploaded for counter92
14:11:34:456	Upload Task event uploaded for counter93
14:11:35:601	Upload Task event uploaded for counter100
14:11:36:729	Upload Task event uploaded for counter2
14:11:37:864	Upload Task event uploaded for counter3
14:11:39:004	Upload Task event uploaded for counter4
14:11:40:131	Upload Task event uploaded for counter5
14:11:41:263	Upload Task event uploaded for counter15
14:11:42:399	Upload Task event uploaded for counter19
14:11:43:534	Upload Task event uploaded for counter24
14:11:44:669	Upload Task event uploaded for counter25
14:11:45:799	Upload Task event uploaded for counter28
14:11:46:932	Upload Task event uploaded for counter30
14:11:48:070	Upload Task event uploaded for counter34
14:11:49:203	Upload Task event uploaded for counter36
14:11:50:337	Upload Task event uploaded for counter37
14:11:51:496	Upload Task event uploaded for counter38
14:11:52:620	Upload Task event uploaded for counter41
14:11:53:744	Upload Task event uploaded for counter44
14:11:54:877	Upload Task event uploaded for counter45
14:11:56:021	Upload Task event uploaded for counter47
14:11:57:157	Upload Task event uploaded for counter54
14:11:58:294	Upload Task event uploaded for counter55
14:11:59:423	Upload Task event uploaded for counter56
14:12:00:556	Upload Task event uploaded for counter57
14:12:01:692	Upload Task event uploaded for counter59
14:12:02:817	Upload Task event uploaded for counter60
14:12:03:954	Upload Task event uploaded for counter62
14:12:05:093	Upload Task event uploaded for counter68
14:12:06:266	Upload Task event uploaded for counter79
14:12:07:447	Upload Task event uploaded for counter80
14:12:08:582	Upload Task event uploaded for counter82
14:12:09:723	Upload Task event uploaded for counter83
14:12:10:861	Upload Task event uploaded for counter84
14:12:12:049	Upload Task event uploaded for counter92
14:12:13:212	Upload Task event uploaded for counter93
14:12:14:349	Upload Task event uploaded for counter95
14:12:15:479	Upload Task event uploaded for counter100
14:12:16:602	Upload Task event uploaded for counter3
14:12:17:732	Upload Task event uploaded for counter4
14:12:18:883	Upload Task event uploaded for counter5
14:12:20:020	Upload Task event uploaded for counter15
14:12:21:166	Upload Task event uploaded for counter19
14:12:22:341	Upload Task event uploaded for counter24
14:12:23:474	Upload Task event uploaded for counter25
14:12:24:612	Upload Task event uploaded for counter28
14:12:25:755	Upload Task event uploaded for counter30
14:12:26:892	Upload Task event uploaded for counter34
14:12:28:029	Upload Task event uploaded for counter36
14:12:29:163	Upload Task event uploaded for counter37
14:12:30:307	Upload Task event uploaded for counter38
14:12:31:457	Upload Task event uploaded for counter41
14:12:32:606	Upload Task event uploaded for counter44
14:12:33:744	Upload Task event uploaded for counter45
14:12:34:875	Upload Task event uploaded for counter47
14:12:36:042	Upload Task event uploaded for counter51
14:12:37:180	Upload Task event uploaded for counter54
14:12:38:335	Upload Task event uploaded for counter55
14:12:39:468	Upload Task event uploaded for counter56
14:12:40:611	Upload Task event uploaded for counter57
14:12:41:757	Upload Task event uploaded for counter60
14:12:42:908	Upload Task event uploaded for counter62
14:12:44:059	Upload Task event uploaded for counter68
14:12:45:186	Upload Task event uploaded for counter79
14:12:46:318	Upload Task event uploaded for counter80
14:12:47:474	Upload Task event uploaded for counter82
14:12:48:616	Upload Task event uploaded for counter83
14:12:49:757	Upload Task event uploaded for counter84
14:12:50:902	Upload Task event uploaded for counter92
14:12:52:038	Upload Task event uploaded for counter93
14:12:53:209	Upload Task event uploaded for counter95
14:12:54:352	Upload Task event uploaded for counter100
14:12:55:493	Upload Task event uploaded for counter3
14:12:56:646	Upload Task event uploaded for counter4
14:12:57:773	Upload Task event uploaded for counter5
14:12:58:917	Upload Task event uploaded for counter15
14:13:00:049	Upload Task event uploaded for counter19
14:13:01:184	Upload Task event uploaded for counter23
14:13:02:306	Upload Task event uploaded for counter24
14:13:03:450	Upload Task event uploaded for counter25
14:13:04:592	Upload Task event uploaded for counter28
14:13:05:730	Upload Task event uploaded for counter30
14:13:06:864	Upload Task event uploaded for counter34
14:13:07:991	Upload Task event uploaded for counter36
14:13:09:112	Upload Task event uploaded for counter37
14:13:10:248	Upload Task event uploaded for counter38
14:13:11:388	Upload Task event uploaded for counter41
14:13:12:527	Upload Task event uploaded for counter44
14:13:13:670	Upload Task event uploaded for counter45
14:13:14:793	Upload Task event uploaded for counter47
14:13:15:920	Upload Task event uploaded for counter51
14:13:17:070	Upload Task event uploaded for counter54
14:13:18:209	Upload Task event uploaded for counter55
14:13:19:351	Upload Task event uploaded for counter56
14:13:20:482	Upload Task event uploaded for counter57
14:13:21:607	Upload Task event uploaded for counter60
14:13:22:741	Upload Task event uploaded for counter62
14:13:23:876	Upload Task event uploaded for counter68
14:13:24:998	Upload Task event uploaded for counter79
14:13:26:156	Upload Task event uploaded for counter80
14:13:27:286	Upload Task event uploaded for counter82
14:13:28:428	Upload Task event uploaded for counter83
14:13:29:572	Upload Task event uploaded for counter84
14:13:30:720	Upload Task event uploaded for counter92
14:13:31:869	Upload Task event uploaded for counter93
14:13:33:003	Upload Task event uploaded for counter94
14:13:34:136	Upload Task event uploaded for counter95
14:13:35:265	Upload Task event uploaded for counter100
14:13:36:417	Upload Task event uploaded for counter1
14:13:37:580	Upload Task event uploaded for counter2
14:13:38:699	Upload Task event uploaded for counter3
14:13:39:834	Upload Task event uploaded for counter4
14:13:41:004	Upload Task event uploaded for counter5
14:13:42:159	Upload Task event uploaded for counter15
14:13:43:297	Upload Task event uploaded for counter19
14:13:44:421	Upload Task event uploaded for counter23
14:13:45:555	Upload Task event uploaded for counter24
14:13:46:689	Upload Task event uploaded for counter25
14:13:47:810	Upload Task event uploaded for counter28
14:13:48:942	Upload Task event uploaded for counter30
14:13:50:081	Upload Task event uploaded for counter34
14:13:51:203	Upload Task event uploaded for counter36
14:13:52:336	Upload Task event uploaded for counter37
14:13:53:468	Upload Task event uploaded for counter38
14:13:54:594	Upload Task event uploaded for counter41
14:13:55:725	Upload Task event uploaded for counter44
14:13:56:862	Upload Task event uploaded for counter45
14:13:57:999	Upload Task event uploaded for counter47
14:13:59:135	Upload Task event uploaded for counter51
14:14:00:260	Upload Task event uploaded for counter54
14:14:01:420	Upload Task event uploaded for counter55
14:14:02:557	Upload Task event uploaded for counter56
14:14:03:705	Upload Task event uploaded for counter57
14:14:04:861	Upload Task event uploaded for counter59
14:14:06:002	Upload Task event uploaded for counter60
14:14:07:481	Upload Task event uploaded for counter62
14:14:08:630	Upload Task event uploaded for counter68
14:14:09:789	Upload Task event uploaded for counter79
14:14:10:912	Upload Task event uploaded for counter80
14:14:12:179	Upload Task event uploaded for counter82
14:14:13:334	Upload Task event uploaded for counter83
14:14:14:638	Upload Task event uploaded for counter84
14:14:15:924	Upload Task event uploaded for counter92
14:14:17:131	Upload Task event uploaded for counter93
14:14:18:449	Upload Task event uploaded for counter94
14:14:19:782	Upload Task event uploaded for counter95
14:14:21:089	Upload Task event uploaded for counter100
14:14:22:374	Upload Task event uploaded for counter1
14:14:23:523	Upload Task event uploaded for counter2
14:14:24:849	Upload Task event uploaded for counter3
14:14:26:166	Upload Task event uploaded for counter4
14:14:27:338	Upload Task event uploaded for counter5
14:14:28:483	Upload Task event uploaded for counter6
14:14:29:663	Upload Task event uploaded for counter15
14:14:30:903	Upload Task event uploaded for counter19
14:14:32:053	Upload Task event uploaded for counter23
14:14:33:216	Upload Task event uploaded for counter24
14:14:34:353	Upload Task event uploaded for counter25
14:14:35:512	Upload Task event uploaded for counter28
14:14:36:665	Upload Task event uploaded for counter30
14:14:37:796	Upload Task event uploaded for counter34
14:14:38:926	Upload Task event uploaded for counter36
14:14:40:080	Upload Task event uploaded for counter38
14:14:41:215	Upload Task event uploaded for counter41
14:14:42:334	Upload Task event uploaded for counter44
14:14:43:467	Upload Task event uploaded for counter45
14:14:44:617	Upload Task event uploaded for counter47
14:14:45:740	Upload Task event uploaded for counter51
14:14:46:877	Upload Task event uploaded for counter54
14:14:48:025	Upload Task event uploaded for counter55
14:14:49:156	Upload Task event uploaded for counter56
14:14:50:289	Upload Task event uploaded for counter57
14:14:51:426	Upload Task event uploaded for counter59
14:14:52:562	Upload Task event uploaded for counter60
14:14:53:710	Upload Task event uploaded for counter62
