Row,CH1 Time (ms),CH1 Peak (cm/s),CH1 Dias (cm/s),CH1 Mean (cm/s),CH1 Emboli Per Min,CH1 Emboli Count,CH1 Depth,CH1 Sample,CH1 Power,CH1 Vessel,CH1 Time,CH1 Date,CH1 Messages,CH2 Time (ms),CH2 Peak (cm/s),CH2 Dias (cm/s),CH2 Mean (cm/s),CH2 Emboli Per Min,CH2 Emboli Count,CH2 Depth,CH2 Sample,CH2 Power,CH2 Vessel,CH2 Time,CH2 Date,CH2 Messages
169,168008,135,53,87,0,4,50,9,90,       ,8:31:10 AM,8/7/2015,,169000,98,40,64,0,5,50,9,90,       ,8:31:11 AM,8/7/2015,
170,169008,136,54,86,0,4,50,9,90,       ,8:31:11 AM,8/7/2015,,170000,98,39,65,0,5,50,9,90,RSIPH,8:31:12 AM,8/7/2015,
171,170008,136,54,85,0,4,50,9,90,       ,8:31:12 AM,8/7/2015,,171000,100,40,64,0,5,50,9,90,RACA,8:31:13 AM,8/7/2015,
172,171008,136,55,86,0,4,50,9,90,       ,8:31:13 AM,8/7/2015,,172000,101,40,65,0,5,50,9,90,LMCA,8:31:14 AM,8/7/2015,
173,172008,137,56,86,0,4,50,9,90,       ,8:31:14 AM,8/7/2015,,173000,102,40,66,0,5,50,9,90,LMCA,8:31:15 AM,8/7/2015,
174,173008,139,56,85,0,4,50,9,90,RMCA,8:31:15 AM,8/7/2015,,174000,103,40,66,0,5,50,9,90,LMCA,8:31:16 AM,8/7/2015,
175,174008,140,56,83,0,4,50,9,90,RMCA,8:31:16 AM,8/7/2015,,175000,103,40,66,0,5,50,9,90,LMCA,8:31:17 AM,8/7/2015,
176,175008,140,56,85,0,4,50,9,90,RMCA,8:31:17 AM,8/7/2015,,176000,103,41,67,0,5,50,9,90,LMCA,8:31:18 AM,8/7/2015,
177,176008,141,56,84,0,4,50,9,90,RMCA,8:31:18 AM,8/7/2015,,177000,103,41,67,0,5,50,9,90,LMCA,8:31:19 AM,8/7/2015,
178,177008,142,56,87,0,4,50,9,90,RMCA,8:31:19 AM,8/7/2015,,178000,103,41,68,0,5,50,9,90,LMCA,8:31:20 AM,8/7/2015,
179,178008,144,56,89,0,4,50,9,90,RMCA,8:31:20 AM,8/7/2015,,179000,102,42,68,0,5,50,9,90,LMCA,8:31:21 AM,8/7/2015,
180,179008,146,57,94,0,4,50,9,90,RMCA,8:31:21 AM,8/7/2015,,180000,102,42,68,0,5,50,9,90,LMCA,8:31:22 AM,8/7/2015,
181,180008,146,57,95,0,4,50,9,90,RMCA,8:31:22 AM,8/7/2015,,181000,102,42,68,0,5,50,9,90,LMCA,8:31:23 AM,8/7/2015,
182,181008,146,57,96,0,4,50,9,90,RMCA,8:31:23 AM,8/7/2015,,182000,101,42,68,0,5,50,9,90,LMCA,8:31:24 AM,8/7/2015,
183,182008,145,57,95,0,4,50,9,90,RMCA,8:31:24 AM,8/7/2015,,183000,101,41,66,0,5,50,9,90,LMCA,8:31:25 AM,8/7/2015,
184,183008,142,55,93,0,4,50,9,90,RMCA,8:31:25 AM,8/7/2015,,184000,101,41,66,0,5,50,9,90,LMCA,8:31:26 AM,8/7/2015,
185,184008,141,55,92,0,4,50,9,90,RMCA,8:31:26 AM,8/7/2015,,185000,100,41,65,0,5,50,9,90,LMCA,8:31:27 AM,8/7/2015,
186,185008,140,54,91,0,4,53,9,90,RMCA,8:31:27 AM,8/7/2015,,186000,100,40,64,0,5,50,9,90,LMCA,8:31:28 AM,8/7/2015,
187,186008,139,53,90,0,4,53,9,90,RMCA,8:31:28 AM,8/7/2015,,187000,99,40,65,0,5,50,9,90,LMCA,8:31:29 AM,8/7/2015,
188,187008,139,53,90,0,4,53,9,90,RMCA,8:31:29 AM,8/7/2015,,188000,99,40,64,0,5,50,9,90,LMCA,8:31:30 AM,8/7/2015,
189,188008,139,52,90,0,4,53,9,90,RMCA,8:31:30 AM,8/7/2015,,189000,98,39,63,0,5,50,9,90,LMCA,8:31:31 AM,8/7/2015,
190,189008,136,51,88,0,4,53,9,90,RMCA,8:31:31 AM,8/7/2015,,190000,97,38,63,0,5,50,9,90,LMCA,8:31:32 AM,8/7/2015,
191,190008,135,51,87,0,4,53,9,90,RMCA,8:31:32 AM,8/7/2015,,191000,96,38,62,0,5,50,9,90,LMCA,8:31:33 AM,8/7/2015,
192,191008,135,50,86,0,4,53,9,90,RMCA,8:31:33 AM,8/7/2015,,192000,92,36,60,0,5,50,9,90,LMCA,8:31:34 AM,8/7/2015,
193,192008,134,49,85,0,4,53,9,90,RMCA,8:31:34 AM,8/7/2015,,193000,92,35,59,0,5,50,9,90,LMCA,8:31:35 AM,8/7/2015,
194,193008,134,49,85,0,4,53,9,90,RMCA,8:31:35 AM,8/7/2015,,194000,93,35,60,0,5,50,9,90,LMCA,8:31:36 AM,8/7/2015,
195,194008,135,50,86,0,4,53,9,90,RMCA,8:31:36 AM,8/7/2015,,195000,94,36,60,0,5,50,9,90,LMCA,8:31:37 AM,8/7/2015,
196,195008,136,51,88,0,4,53,9,90,RMCA,8:31:37 AM,8/7/2015,,196000,95,36,61,0,5,50,9,90,LMCA,8:31:38 AM,8/7/2015,
197,196008,135,51,88,0,4,53,9,90,RMCA,8:31:38 AM,8/7/2015,,197000,98,38,62,0,5,50,9,90,LMCA,8:31:39 AM,8/7/2015,
198,197008,136,51,88,0,4,53,9,90,RMCA,8:31:39 AM,8/7/2015,,198000,99,39,64,0,5,50,9,90,LMCA,8:31:40 AM,8/7/2015,
199,198008,137,51,88,0,4,53,9,90,RMCA,8:31:40 AM,8/7/2015,,199000,98,38,63,0,5,50,9,90,LMCA,8:31:41 AM,8/7/2015,
200,199008,138,51,88,0,4,53,9,90,RMCA,8:31:41 AM,8/7/2015,,200000,98,38,63,0,5,50,9,90,LMCA,8:31:42 AM,8/7/2015,
201,200008,139,50,88,0,4,53,9,90,RMCA,8:31:42 AM,8/7/2015,,201000,98,38,63,0,5,50,9,90,LMCA,8:31:43 AM,8/7/2015,
202,201008,140,50,88,0,4,53,9,90,RMCA,8:31:43 AM,8/7/2015,,202000,96,36,61,0,5,50,9,90,LMCA,8:31:44 AM,8/7/2015,
203,202008,141,49,88,0,4,53,9,90,RMCA,8:31:44 AM,8/7/2015,,203000,97,36,62,0,5,50,9,90,LMCA,8:31:45 AM,8/7/2015,
204,203008,142,49,88,0,4,53,9,90,RMCA,8:31:45 AM,8/7/2015,,204000,96,36,61,0,5,50,9,90,LMCA,8:31:46 AM,8/7/2015,
205,204008,141,49,87,0,4,53,9,90,RMCA,8:31:46 AM,8/7/2015,,205000,97,36,61,0,5,50,9,90,LMCA,8:31:47 AM,8/7/2015,
206,205008,141,50,88,0,4,53,9,90,RMCA,8:31:47 AM,8/7/2015,,206000,98,37,62,0,5,50,9,90,LMCA,8:31:48 AM,8/7/2015,
207,206008,141,51,88,0,4,53,9,90,RMCA,8:31:48 AM,8/7/2015,,207000,99,37,63,0,5,50,9,90,LMCA,8:31:49 AM,8/7/2015,
208,207008,141,52,90,0,4,53,9,90,RMCA,8:31:49 AM,8/7/2015,,208000,99,38,63,0,5,50,9,90,LMCA,8:31:50 AM,8/7/2015,
209,208008,140,52,89,0,4,53,9,90,RMCA,8:31:50 AM,8/7/2015,,209000,99,38,64,0,5,50,9,90,LMCA,8:31:51 AM,8/7/2015,
210,209008,141,52,90,0,4,53,9,90,RMCA,8:31:51 AM,8/7/2015,,210000,100,38,64,0,5,50,9,90,LMCA,8:31:52 AM,8/7/2015,
211,210008,142,52,90,0,4,53,9,90,RMCA,8:31:52 AM,8/7/2015,,211000,100,39,64,0,5,50,9,90,LMCA,8:31:53 AM,8/7/2015,
212,211008,141,52,90,0,4,53,9,90,RMCA,8:31:53 AM,8/7/2015,,212000,99,39,64,0,5,50,9,90,LMCA,8:31:54 AM,8/7/2015,
213,212008,141,53,91,0,4,53,9,90,RMCA,8:31:54 AM,8/7/2015,,213000,98,39,64,0,5,50,9,90,LMCA,8:31:55 AM,8/7/2015,
214,213008,141,53,91,0,4,53,9,90,RMCA,8:31:55 AM,8/7/2015,,214000,98,38,64,0,5,50,9,90,LMCA,8:31:56 AM,8/7/2015,
215,214008,142,53,91,0,4,53,9,90,RMCA,8:31:56 AM,8/7/2015,,215000,98,38,64,0,5,50,9,90,LMCA,8:31:57 AM,8/7/2015,
216,215008,142,53,91,0,4,53,9,90,RMCA,8:31:57 AM,8/7/2015,,216000,98,38,64,0,5,50,9,90,LMCA,8:31:58 AM,8/7/2015,
217,216008,142,53,91,0,4,53,9,90,RMCA,8:31:58 AM,8/7/2015,,217000,99,38,64,0,5,50,9,90,LMCA,8:31:59 AM,8/7/2015,
218,217008,143,54,91,0,4,53,9,90,RMCA,8:31:59 AM,8/7/2015,,218000,101,38,64,0,5,50,9,90,LMCA,8:32:00 AM,8/7/2015,
219,218008,143,53,92,0,4,53,9,90,RMCA,8:32:00 AM,8/7/2015,,219000,100,38,64,0,5,50,9,90,LMCA,8:32:01 AM,8/7/2015,
220,219008,143,53,92,0,4,53,9,90,RMCA,8:32:01 AM,8/7/2015,,220000,99,37,63,0,5,50,9,90,LMCA,8:32:02 AM,8/7/2015,
221,220008,142,52,92,0,4,53,9,90,RMCA,8:32:02 AM,8/7/2015,,221000,98,36,62,0,5,50,9,90,LMCA,8:32:03 AM,8/7/2015,
222,221008,140,51,89,0,4,53,9,90,RMCA,8:32:03 AM,8/7/2015,,222000,97,36,61,0,5,50,9,90,LMCA,8:32:04 AM,8/7/2015,
223,222008,139,50,88,0,4,53,9,90,RMCA,8:32:04 AM,8/7/2015,,223000,95,35,59,0,5,50,9,90,LMCA,8:32:05 AM,8/7/2015,
224,223008,135,47,84,0,4,53,9,90,RMCA,8:32:05 AM,8/7/2015,,224000,95,35,59,0,5,50,9,90,LMCA,8:32:06 AM,8/7/2015,
225,224008,134,46,82,0,4,53,9,90,RMCA,8:32:06 AM,8/7/2015,,225000,95,35,58,0,5,50,9,90,LMCA,8:32:07 AM,8/7/2015,
226,225008,134,45,82,0,4,53,9,90,RMCA,8:32:07 AM,8/7/2015,,226000,95,34,58,0,5,50,9,90,LMCA,8:32:08 AM,8/7/2015,
227,226008,134,44,81,0,4,53,9,90,RMCA,8:32:08 AM,8/7/2015,,227000,95,34,58,0,5,50,9,90,LMCA,8:32:09 AM,8/7/2015,
228,227008,134,44,81,0,4,53,9,90,RMCA,8:32:09 AM,8/7/2015,,228000,95,34,58,0,5,50,9,90,LMCA,8:32:10 AM,8/7/2015,
229,228008,134,44,81,0,4,53,9,90,RMCA,8:32:10 AM,8/7/2015,,229000,93,33,58,0,5,50,9,90,LMCA,8:32:11 AM,8/7/2015,
230,229008,134,45,81,0,4,53,9,90,RMCA,8:32:11 AM,8/7/2015,,230000,94,34,58,0,5,50,9,90,LMCA,8:32:12 AM,8/7/2015,
231,230008,135,44,81,0,4,53,9,90,RMCA,8:32:12 AM,8/7/2015,,231000,93,33,58,0,5,50,9,90,LMCA,8:32:13 AM,8/7/2015,
232,231008,135,44,81,0,4,53,9,90,RMCA,8:32:13 AM,8/7/2015,,232000,93,33,58,0,5,50,9,90,LMCA,8:32:14 AM,8/7/2015,
233,232008,136,44,80,0,4,53,9,90,RMCA,8:32:14 AM,8/7/2015,,233000,93,33,57,0,5,50,9,90,LMCA,8:32:15 AM,8/7/2015,
234,233008,136,44,81,0,4,53,9,90,RMCA,8:32:15 AM,8/7/2015,,234000,93,33,57,0,5,50,9,90,LMCA,8:32:16 AM,8/7/2015,
235,234008,136,44,81,0,4,53,9,90,RMCA,8:32:16 AM,8/7/2015,,235000,92,33,57,0,5,50,9,90,LMCA,8:32:17 AM,8/7/2015,
236,235008,136,44,80,0,4,53,9,90,RMCA,8:32:17 AM,8/7/2015,,236000,94,34,57,0,5,50,9,90,LMCA,8:32:18 AM,8/7/2015,
237,236008,135,45,82,0,4,53,9,90,RMCA,8:32:18 AM,8/7/2015,,237000,93,33,58,0,5,50,9,90,LMCA,8:32:19 AM,8/7/2015,
238,237008,136,45,81,0,4,53,9,90,RMCA,8:32:19 AM,8/7/2015,,238000,94,34,57,0,5,50,9,90,LMCA,8:32:20 AM,8/7/2015,
239,238008,135,45,81,0,4,53,9,90,RMCA,8:32:20 AM,8/7/2015,,239000,93,34,57,0,5,50,9,90,LMCA,8:32:21 AM,8/7/2015,
240,239008,134,45,81,0,4,53,9,90,RMCA,8:32:21 AM,8/7/2015,,240000,93,34,57,0,5,50,9,90,LMCA,8:32:22 AM,8/7/2015,
241,240008,135,45,81,0,4,53,9,90,RMCA,8:32:22 AM,8/7/2015,,241000,93,34,57,0,5,50,9,90,LMCA,8:32:23 AM,8/7/2015,
242,241008,135,45,81,0,4,53,9,90,RMCA,8:32:23 AM,8/7/2015,,242000,94,34,57,0,5,50,9,90,LMCA,8:32:24 AM,8/7/2015,
243,242008,134,45,81,0,4,53,9,90,RMCA,8:32:24 AM,8/7/2015,,243000,96,35,59,0,5,50,9,90,LMCA,8:32:25 AM,8/7/2015,
244,243008,136,47,82,0,4,53,9,90,RMCA,8:32:25 AM,8/7/2015,,244000,96,36,59,0,5,50,9,90,LMCA,8:32:26 AM,8/7/2015,
245,244008,136,48,83,0,4,53,9,90,RMCA,8:32:26 AM,8/7/2015,,245000,97,36,60,0,5,50,9,90,LMCA,8:32:27 AM,8/7/2015,
246,245008,136,48,84,0,4,53,9,90,RMCA,8:32:27 AM,8/7/2015,,246000,97,37,60,0,5,50,9,90,LMCA,8:32:28 AM,8/7/2015,
247,246008,136,49,84,0,4,53,9,90,RMCA,8:32:28 AM,8/7/2015,,247000,96,37,61,0,5,50,9,90,LMCA,8:32:29 AM,8/7/2015,
248,247008,136,49,85,0,4,53,9,90,RMCA,8:32:29 AM,8/7/2015,,248000,96,37,61,0,5,50,9,90,LMCA,8:32:30 AM,8/7/2015,
249,248008,136,49,86,0,4,53,9,90,RMCA,8:32:30 AM,8/7/2015,,249000,95,38,61,0,5,50,9,90,LMCA,8:32:31 AM,8/7/2015,
250,249008,138,50,86,0,4,53,9,90,RMCA,8:32:31 AM,8/7/2015,,250000,96,38,62,0,5,50,9,90,LMCA,8:32:32 AM,8/7/2015,
251,250008,139,51,87,0,4,53,9,90,RMCA,8:32:32 AM,8/7/2015,,251000,96,38,62,0,5,50,9,90,LMCA,8:32:33 AM,8/7/2015,
252,251008,138,51,86,0,4,53,9,90,RMCA,8:32:33 AM,8/7/2015,,252000,98,39,63,0,5,50,9,90,LMCA,8:32:34 AM,8/7/2015,
253,252008,139,51,87,0,4,53,9,90,RMCA,8:32:34 AM,8/7/2015,,253000,98,38,63,0,5,50,9,90,LMCA,8:32:35 AM,8/7/2015,
254,253008,139,51,87,0,4,53,9,90,RMCA,8:32:35 AM,8/7/2015,,254000,97,38,64,0,5,50,9,90,LMCA,8:32:36 AM,8/7/2015,
255,254008,139,51,88,0,4,53,9,90,RMCA,8:32:36 AM,8/7/2015,,255000,97,39,63,0,5,50,9,90,LMCA,8:32:37 AM,8/7/2015,
256,255008,139,51,88,0,4,53,9,90,RMCA,8:32:37 AM,8/7/2015,,256000,96,38,63,0,5,50,9,90,LMCA,8:32:38 AM,8/7/2015,
257,256008,140,51,88,0,4,53,9,90,RMCA,8:32:38 AM,8/7/2015,,257000,96,38,62,0,5,50,9,90,LMCA,8:32:39 AM,8/7/2015,
258,257008,140,51,87,0,4,53,9,90,RMCA,8:32:39 AM,8/7/2015,,258000,95,38,61,0,5,50,9,90,LMCA,8:32:40 AM,8/7/2015,
259,258008,139,51,87,0,4,53,9,90,RMCA,8:32:40 AM,8/7/2015,,259000,95,37,61,0,5,50,9,90,LMCA,8:32:41 AM,8/7/2015,
260,259008,138,51,87,0,4,53,9,90,RMCA,8:32:41 AM,8/7/2015,,260000,96,36,60,0,5,50,9,90,LMCA,8:32:42 AM,8/7/2015,
261,260008,137,49,85,0,4,53,9,90,RMCA,8:32:42 AM,8/7/2015,,261000,95,36,60,0,5,50,9,90,LMCA,8:32:43 AM,8/7/2015,
262,261008,136,49,85,0,4,53,9,90,RMCA,8:32:43 AM,8/7/2015,,262000,96,37,61,0,5,50,9,90,LMCA,8:32:44 AM,8/7/2015,
263,262008,136,49,85,0,4,53,9,90,RMCA,8:32:44 AM,8/7/2015,,263000,97,37,60,0,5,50,9,90,LMCA,8:32:45 AM,8/7/2015,
264,263008,137,49,86,0,4,53,9,90,RMCA,8:32:45 AM,8/7/2015,,264000,96,37,61,0,5,50,9,90,LMCA,8:32:46 AM,8/7/2015,
265,264008,138,49,85,0,4,53,9,90,RMCA,8:32:46 AM,8/7/2015,,265000,96,37,60,0,5,50,9,90,LMCA,8:32:47 AM,8/7/2015,
266,265008,136,48,85,0,4,53,9,90,RMCA,8:32:47 AM,8/7/2015,,266000,97,37,60,0,5,50,9,90,LMCA,8:32:48 AM,8/7/2015,
267,266008,137,48,84,0,4,53,9,90,RMCA,8:32:48 AM,8/7/2015,,267000,97,37,60,0,5,50,9,90,LMCA,8:32:49 AM,8/7/2015,
268,267008,135,48,83,0,4,53,9,90,RMCA,8:32:49 AM,8/7/2015,,268000,97,37,60,0,5,50,9,90,LMCA,8:32:50 AM,8/7/2015,
269,268008,136,48,83,0,4,53,9,90,RMCA,8:32:50 AM,8/7/2015,,269000,97,37,60,0,5,50,9,90,LMCA,8:32:51 AM,8/7/2015,
270,269008,136,48,84,0,4,53,9,90,RMCA,8:32:51 AM,8/7/2015,,270000,97,38,60,0,5,50,9,90,LMCA,8:32:52 AM,8/7/2015,
271,270008,136,48,84,0,4,53,9,90,RMCA,8:32:52 AM,8/7/2015,,271000,96,38,60,0,5,50,9,90,LMCA,8:32:53 AM,8/7/2015,
272,271008,137,48,84,0,4,53,9,90,RMCA,8:32:53 AM,8/7/2015,,272000,97,38,61,0,5,50,9,90,LMCA,8:32:54 AM,8/7/2015,
273,272008,137,48,84,0,4,53,9,90,RMCA,8:32:54 AM,8/7/2015,,273000,97,38,61,0,5,50,9,90,LMCA,8:32:55 AM,8/7/2015,
274,273008,138,49,85,0,4,53,9,90,RMCA,8:32:55 AM,8/7/2015,,274000,97,38,61,0,5,50,9,90,LMCA,8:32:56 AM,8/7/2015,
275,274008,137,49,85,0,4,53,9,90,RMCA,8:32:56 AM,8/7/2015,,275000,97,38,62,0,5,50,9,90,LMCA,8:32:57 AM,8/7/2015,
276,275008,138,49,85,0,4,53,9,90,RMCA,8:32:57 AM,8/7/2015,,276000,97,38,61,0,5,50,9,90,LMCA,8:32:58 AM,8/7/2015,
277,276008,138,50,86,0,4,53,9,90,RMCA,8:32:58 AM,8/7/2015,,277000,96,37,61,0,5,50,9,90,LMCA,8:32:59 AM,8/7/2015,
278,277008,138,50,86,0,4,53,9,90,RMCA,8:32:59 AM,8/7/2015,,278000,96,37,61,0,5,50,9,90,LMCA,8:33:00 AM,8/7/2015,
279,278008,137,50,86,0,4,53,9,90,RMCA,8:33:00 AM,8/7/2015,,279000,94,37,60,0,5,50,9,90,LMCA,8:33:01 AM,8/7/2015,
280,279008,137,50,86,0,4,53,9,90,RMCA,8:33:01 AM,8/7/2015,,280000,94,37,60,0,5,50,9,90,LMCA,8:33:02 AM,8/7/2015,
281,280008,137,50,87,0,4,53,9,90,RMCA,8:33:02 AM,8/7/2015,,281000,95,37,61,0,5,50,9,90,LMCA,8:33:03 AM,8/7/2015,
282,281008,138,50,87,0,4,53,9,90,RMCA,8:33:03 AM,8/7/2015,,282000,95,37,61,0,5,50,9,90,LMCA,8:33:04 AM,8/7/2015,
283,282008,139,50,87,0,4,53,9,90,RMCA,8:33:04 AM,8/7/2015,,283000,96,37,61,0,5,50,9,90,LMCA,8:33:05 AM,8/7/2015,
284,283008,139,51,87,0,4,53,9,90,RMCA,8:33:05 AM,8/7/2015,,284000,96,37,61,0,5,50,9,90,LMCA,8:33:06 AM,8/7/2015,
285,284008,139,52,87,0,4,53,9,90,RMCA,8:33:06 AM,8/7/2015,,285000,97,37,60,0,5,50,9,90,LMCA,8:33:07 AM,8/7/2015,
286,285008,140,52,88,0,4,53,9,90,RMCA,8:33:07 AM,8/7/2015,,286000,96,36,60,0,5,50,9,90,LMCA,8:33:08 AM,8/7/2015,
287,286008,140,51,87,0,4,53,9,90,RMCA,8:33:08 AM,8/7/2015,,287000,95,36,60,0,5,50,9,90,LMCA,8:33:09 AM,8/7/2015,
288,287008,140,51,87,0,4,53,9,90,RMCA,8:33:09 AM,8/7/2015,,288000,94,36,60,0,5,50,9,90,LMCA,8:33:10 AM,8/7/2015,
289,288008,139,50,87,0,4,53,9,90,RMCA,8:33:10 AM,8/7/2015,,289000,95,36,60,0,5,50,9,90,LMCA,8:33:11 AM,8/7/2015,
290,289008,140,50,86,0,4,53,9,90,RMCA,8:33:11 AM,8/7/2015,,290000,94,36,60,0,5,50,9,90,LMCA,8:33:12 AM,8/7/2015,
291,290008,140,50,86,0,4,53,9,90,RMCA,8:33:12 AM,8/7/2015,,291000,95,38,61,0,5,50,9,90,LMCA,8:33:13 AM,8/7/2015,
292,291008,140,50,87,0,4,53,9,90,RMCA,8:33:13 AM,8/7/2015,,292000,96,38,62,0,5,50,9,90,LMCA,8:33:14 AM,8/7/2015,
293,292008,141,51,87,0,4,53,9,90,RMCA,8:33:14 AM,8/7/2015,,293000,96,38,62,0,5,50,9,90,LMCA,8:33:15 AM,8/7/2015,
294,293008,140,51,88,0,4,53,9,90,RMCA,8:33:15 AM,8/7/2015,,294000,97,38,62,0,5,50,9,90,LMCA,8:33:16 AM,8/7/2015,
295,294008,140,51,87,0,4,53,9,90,RMCA,8:33:16 AM,8/7/2015,,295000,99,38,62,0,5,50,9,90,LMCA,8:33:17 AM,8/7/2015,
296,295008,140,50,87,0,4,53,9,90,RMCA,8:33:17 AM,8/7/2015,,296000,99,38,62,0,5,50,9,90,LMCA,8:33:18 AM,8/7/2015,
297,296008,139,50,87,0,4,53,9,90,RMCA,8:33:18 AM,8/7/2015,,297000,99,39,62,0,5,50,9,90,LMCA,8:33:19 AM,8/7/2015,
298,297008,139,51,86,0,4,53,9,90,RMCA,8:33:19 AM,8/7/2015,,298000,98,38,63,0,5,50,9,90,LMCA,8:33:20 AM,8/7/2015,
299,298008,140,51,88,0,4,53,9,90,RMCA,8:33:20 AM,8/7/2015,,299000,96,38,62,0,5,50,9,90,LMCA,8:33:21 AM,8/7/2015,
300,299008,138,51,86,0,4,53,9,90,RMCA,8:33:21 AM,8/7/2015,,300000,96,38,61,0,5,50,9,90,LMCA,8:33:22 AM,8/7/2015,
301,300008,138,50,86,0,4,53,9,90,RMCA,8:33:22 AM,8/7/2015,,301000,97,37,61,0,5,50,9,90,LMCA,8:33:23 AM,8/7/2015,
302,301008,138,49,86,0,4,53,9,90,RMCA,8:33:23 AM,8/7/2015,,302000,96,37,61,0,5,50,9,90,LMCA,8:33:24 AM,8/7/2015,
303,302008,136,48,84,0,4,53,9,90,RMCA,8:33:24 AM,8/7/2015,,303000,96,36,60,0,5,50,9,90,LMCA,8:33:25 AM,8/7/2015,
304,303008,136,47,82,0,4,53,9,90,RMCA,8:33:25 AM,8/7/2015,,304000,95,36,60,0,5,50,9,90,LMCA,8:33:26 AM,8/7/2015,
305,304008,137,47,83,0,4,53,9,90,RMCA,8:33:26 AM,8/7/2015,,305000,96,36,60,0,5,50,9,90,LMCA,8:33:27 AM,8/7/2015,
306,305008,138,48,83,0,4,53,9,90,RMCA,8:33:27 AM,8/7/2015,,306000,95,36,60,0,5,50,9,90,LMCA,8:33:28 AM,8/7/2015,
307,306008,138,49,85,0,4,53,9,90,RMCA,8:33:28 AM,8/7/2015,,307000,95,36,60,0,5,50,9,90,LMCA,8:33:29 AM,8/7/2015,
308,307008,138,50,85,0,4,53,9,90,RMCA,8:33:29 AM,8/7/2015,,308000,95,36,60,0,5,50,9,90,LMCA,8:33:30 AM,8/7/2015,
309,308008,137,49,85,0,4,53,9,90,RMCA,8:33:30 AM,8/7/2015,,309000,94,36,60,0,5,50,9,90,LMCA,8:33:31 AM,8/7/2015,
310,309008,136,48,85,0,4,53,9,90,RMCA,8:33:31 AM,8/7/2015,,310000,94,35,60,0,5,50,9,90,LMCA,8:33:32 AM,8/7/2015,
311,310008,136,48,84,0,4,53,9,90,RMCA,8:33:32 AM,8/7/2015,,311000,93,35,60,0,5,50,9,90,LMCA,8:33:33 AM,8/7/2015,
312,311008,135,47,83,0,4,53,9,90,RMCA,8:33:33 AM,8/7/2015,,312000,93,35,60,0,5,50,9,90,LMCA,8:33:34 AM,8/7/2015,
313,312008,136,47,84,0,4,53,9,90,RMCA,8:33:34 AM,8/7/2015,,313000,93,36,59,0,5,50,9,90,LMCA,8:33:35 AM,8/7/2015,
314,313008,136,47,84,0,4,53,9,90,RMCA,8:33:35 AM,8/7/2015,,314000,94,35,59,0,5,50,9,90,LMCA,8:33:36 AM,8/7/2015,
315,314008,136,47,83,0,4,53,9,90,RMCA,8:33:36 AM,8/7/2015,,315000,94,36,59,0,5,50,9,90,LMCA,8:33:37 AM,8/7/2015,
316,315008,135,47,83,0,4,53,9,90,RMCA,8:33:37 AM,8/7/2015,,316000,94,35,58,0,5,50,9,90,LMCA,8:33:38 AM,8/7/2015,
317,316008,135,47,82,0,4,53,9,90,RMCA,8:33:38 AM,8/7/2015,,317000,94,35,58,0,5,50,9,90,LMCA,8:33:39 AM,8/7/2015,
318,317008,134,47,82,0,4,53,9,90,RMCA,8:33:39 AM,8/7/2015,,318000,94,35,58,0,5,50,9,90,LMCA,8:33:40 AM,8/7/2015,
319,318008,133,47,82,0,4,53,9,90,RMCA,8:33:40 AM,8/7/2015,,319000,93,35,58,0,5,50,9,90,LMCA,8:33:41 AM,8/7/2015,
320,319008,132,47,81,0,4,53,9,90,RMCA,8:33:41 AM,8/7/2015,,320000,92,35,57,0,5,50,9,90,LMCA,8:33:42 AM,8/7/2015,
321,320008,132,46,80,0,4,53,9,90,RMCA,8:33:42 AM,8/7/2015,,321000,92,35,57,0,5,50,9,90,LMCA,8:33:43 AM,8/7/2015,
322,321008,130,45,80,0,4,53,9,90,RMCA,8:33:43 AM,8/7/2015,,322000,91,35,57,0,5,50,9,90,LMCA,8:33:44 AM,8/7/2015,
323,322008,131,45,78,0,4,53,9,90,RMCA,8:33:44 AM,8/7/2015,,323000,91,34,57,0,5,50,9,90,LMCA,8:33:45 AM,8/7/2015,
324,323008,131,45,79,0,4,53,9,90,RMCA,8:33:45 AM,8/7/2015,,324000,92,34,57,0,5,50,9,90,LMCA,8:33:46 AM,8/7/2015,
325,324008,131,45,79,0,4,53,9,90,RMCA,8:33:46 AM,8/7/2015,,325000,92,34,57,0,5,50,9,90,LMCA,8:33:47 AM,8/7/2015,
326,325008,131,45,79,0,4,53,9,90,RMCA,8:33:47 AM,8/7/2015,,326000,91,34,57,0,5,50,9,90,LMCA,8:33:48 AM,8/7/2015,
327,326008,130,45,80,0,4,53,9,90,RMCA,8:33:48 AM,8/7/2015,,327000,91,34,57,0,5,50,9,90,LMCA,8:33:49 AM,8/7/2015,
328,327008,130,45,79,0,4,53,9,90,RMCA,8:33:49 AM,8/7/2015,,328000,90,34,57,0,5,50,9,90,LMCA,8:33:50 AM,8/7/2015,
329,328008,130,45,79,0,4,53,9,90,RMCA,8:33:50 AM,8/7/2015,,329000,90,34,57,0,5,50,9,90,LMCA,8:33:51 AM,8/7/2015,
330,329008,131,45,79,0,4,53,9,90,RMCA,8:33:51 AM,8/7/2015,,330000,90,35,57,0,5,50,9,90,LMCA,8:33:52 AM,8/7/2015,
331,330008,133,45,80,0,4,53,9,90,RMCA,8:33:52 AM,8/7/2015,,331000,90,35,57,0,5,50,9,90,LMCA,8:33:53 AM,8/7/2015,
